make: Nothing to be done for 'all'.
PA1 timing test
srun -N2 PA1 10000 30 10000
The following timings are the average of 30 tests:
Integers 	 Seconds
389 	  0.000109833
390 	  0.000109000
391 	  0.000109533
392 	  0.000110567
393 	  0.000110200
394 	  0.000109067
395 	  0.000109233
396 	  0.000109067
397 	  0.000109333
398 	  0.000109133
399 	  0.000108933
400 	  0.000109333
401 	  0.000108700
402 	  0.000108133
403 	  0.000109167
404 	  0.000108367
405 	  0.000107933
406 	  0.000107867
407 	  0.000108167
408 	  0.000107800
409 	  0.000108000
410 	  0.000108200
411 	  0.000107833
412 	  0.000108333
413 	  0.000107800
414 	  0.000108100
415 	  0.000108033
416 	  0.000108233
417 	  0.000108233
418 	  0.000108333
419 	  0.000108167
420 	  0.000108967
421 	  0.000108200
422 	  0.000108733
423 	  0.000108767
424 	  0.000109033
425 	  0.000108533
426 	  0.000108933
427 	  0.000108767
428 	  0.000109233
429 	  0.000109400
430 	  0.000109233
431 	  0.000109867
432 	  0.000111067
433 	  0.000110800
434 	  0.000110233
435 	  0.000111167
436 	  0.000110800
437 	  0.000111133
438 	  0.000110500
439 	  0.000111567
440 	  0.000111600
441 	  0.000111633
442 	  0.000111367
443 	  0.000112267
444 	  0.000113100
445 	  0.000112600
446 	  0.000112700
447 	  0.000113433
448 	  0.000112700
449 	  0.000113667
450 	  0.000113033
451 	  0.000113200
452 	  0.000112667
453 	  0.000113000
454 	  0.000112900
455 	  0.000112767
456 	  0.000113833
457 	  0.000113067
458 	  0.000112733
459 	  0.000113267
460 	  0.000113267
461 	  0.000113067
462 	  0.000113033
463 	  0.000112933
464 	  0.000113033
465 	  0.000112900
466 	  0.000113133
467 	  0.000113567
468 	  0.000112867
469 	  0.000112833
470 	  0.000113567
471 	  0.000113467
472 	  0.000113233
473 	  0.000112633
474 	  0.000113600
475 	  0.000113367
476 	  0.000113300
477 	  0.000113233
478 	  0.000112900
479 	  0.000113100
480 	  0.000113300
481 	  0.000112700
482 	  0.000113267
483 	  0.000113000
484 	  0.000113267
485 	  0.000113933
486 	  0.000113433
487 	  0.000113800
488 	  0.000113100
489 	  0.000113033
490 	  0.000113200
491 	  0.000113633
492 	  0.000113567
493 	  0.000113800
494 	  0.000113067
495 	  0.000113267
496 	  0.000113767
497 	  0.000113767
498 	  0.000113700
499 	  0.000113800
500 	  0.000113267
501 	  0.000113600
502 	  0.000113767
503 	  0.000113333
504 	  0.000113333
505 	  0.000113333
506 	  0.000113733
507 	  0.000113867
508 	  0.000113400
509 	  0.000113567
510 	  0.000114067
511 	  0.000113000
512 	  0.000114100
513 	  0.000113367
514 	  0.000113167
515 	  0.000113600
516 	  0.000113633
517 	  0.000113567
518 	  0.000113600
519 	  0.000113467
520 	  0.000113367
521 	  0.000113600
522 	  0.000113567
523 	  0.000113500
524 	  0.000113500
525 	  0.000113500
526 	  0.000113767
527 	  0.000113400
528 	  0.000113667
529 	  0.000114067
530 	  0.000113333
531 	  0.000114200
532 	  0.000113100
533 	  0.000113233
534 	  0.000113600
535 	  0.000113833
536 	  0.000113567
537 	  0.000113800
538 	  0.000113767
539 	  0.000113833
540 	  0.000113367
541 	  0.000113633
542 	  0.000113967
543 	  0.000112967
544 	  0.000113467
545 	  0.000113367
546 	  0.000113567
547 	  0.000113733
548 	  0.000113533
549 	  0.000114267
550 	  0.000113933
551 	  0.000113933
552 	  0.000113300
553 	  0.000113600
554 	  0.000113400
555 	  0.000113800
556 	  0.000113133
557 	  0.000113800
558 	  0.000113500
559 	  0.000113233
560 	  0.000114033
561 	  0.000113267
562 	  0.000113400
563 	  0.000113767
564 	  0.000113967
565 	  0.000113333
566 	  0.000113800
567 	  0.000113633
568 	  0.000113267
569 	  0.000113467
570 	  0.000113133
571 	  0.000113500
572 	  0.000113300
573 	  0.000114067
574 	  0.000113633
575 	  0.000114133
576 	  0.000113833
577 	  0.000114300
578 	  0.000113400
579 	  0.000113833
580 	  0.000113800
581 	  0.000113433
582 	  0.000114000
583 	  0.000113867
584 	  0.000114267
585 	  0.000114200
586 	  0.000113933
587 	  0.000114800
588 	  0.000114233
589 	  0.000114100
590 	  0.000115133
591 	  0.000115400
592 	  0.000115800
593 	  0.000115433
594 	  0.000115167
595 	  0.000115367
596 	  0.000115300
597 	  0.000115400
598 	  0.000115900
599 	  0.000116333
600 	  0.000116267
601 	  0.000115867
602 	  0.000116133
603 	  0.000116433
604 	  0.000116900
605 	  0.000119500
606 	  0.000117100
607 	  0.000116833
608 	  0.000116867
609 	  0.000116800
610 	  0.000116633
611 	  0.000116800
612 	  0.000117333
613 	  0.000116900
614 	  0.000117133
615 	  0.000116800
616 	  0.000116933
617 	  0.000116800
618 	  0.000117167
619 	  0.000117000
620 	  0.000116900
621 	  0.000117133
622 	  0.000116767
623 	  0.000117233
624 	  0.000117033
625 	  0.000117200
626 	  0.000117167
627 	  0.000117400
628 	  0.000117033
629 	  0.000117233
630 	  0.000117300
631 	  0.000117333
632 	  0.000117400
633 	  0.000117533
634 	  0.000117733
635 	  0.000117567
636 	  0.000117967
637 	  0.000117600
638 	  0.000117600
639 	  0.000118067
640 	  0.000118200
641 	  0.000118233
642 	  0.000118133
643 	  0.000118200
644 	  0.000118200
645 	  0.000118033
646 	  0.000118400
647 	  0.000118533
648 	  0.000118700
649 	  0.000118800
650 	  0.000119000
651 	  0.000118967
652 	  0.000118967
653 	  0.000119100
654 	  0.000119200
655 	  0.000119067
656 	  0.000119433
657 	  0.000119467
658 	  0.000119333
659 	  0.000119400
660 	  0.000119433
661 	  0.000119433
662 	  0.000119200
663 	  0.000119367
664 	  0.000119400
665 	  0.000119500
666 	  0.000119900
667 	  0.000119833
668 	  0.000119667
669 	  0.000119900
670 	  0.000120033
671 	  0.000119967
672 	  0.000119933
673 	  0.000120200
674 	  0.000120167
675 	  0.000120333
676 	  0.000120300
677 	  0.000120467
678 	  0.000120600
679 	  0.000120333
680 	  0.000120600
681 	  0.000120767
682 	  0.000120700
683 	  0.000121033
684 	  0.000121100
685 	  0.000121067
686 	  0.000121100
687 	  0.000121267
688 	  0.000121067
689 	  0.000121167
690 	  0.000121167
691 	  0.000121300
692 	  0.000121433
693 	  0.000121300
694 	  0.000121100
695 	  0.000121533
696 	  0.000121500
697 	  0.000121533
698 	  0.000121867
699 	  0.000122033
700 	  0.000122133
701 	  0.000122333
702 	  0.000122167
703 	  0.000122667
704 	  0.000122367
705 	  0.000122100
706 	  0.000122400
707 	  0.000122433
708 	  0.000122233
709 	  0.000122267
710 	  0.000122400
711 	  0.000122367
712 	  0.000122733
713 	  0.000122800
714 	  0.000122867
715 	  0.000122533
716 	  0.000122867
717 	  0.000122867
718 	  0.000122567
719 	  0.000122700
720 	  0.000123200
721 	  0.000122967
722 	  0.000123033
723 	  0.000123000
724 	  0.000122600
725 	  0.000122933
726 	  0.000123267
727 	  0.000122700
728 	  0.000122333
729 	  0.000122633
730 	  0.000122533
731 	  0.000123467
732 	  0.000122600
733 	  0.000122633
734 	  0.000122867
735 	  0.000122967
736 	  0.000123133
737 	  0.000122333
738 	  0.000123167
739 	  0.000123400
740 	  0.000122867
741 	  0.000122833
742 	  0.000123100
743 	  0.000123367
744 	  0.000122967
745 	  0.000123600
746 	  0.000124733
747 	  0.000125000
748 	  0.000124833
749 	  0.000124733
750 	  0.000124800
751 	  0.000125133
752 	  0.000125233
753 	  0.000125400
754 	  0.000125300
755 	  0.000125933
756 	  0.000124933
757 	  0.000123867
758 	  0.000124067
759 	  0.000123833
760 	  0.000124200
761 	  0.000124533
762 	  0.000124333
763 	  0.000124000
764 	  0.000123833
765 	  0.000124133
766 	  0.000124067
767 	  0.000123700
768 	  0.000123767
769 	  0.000124267
770 	  0.000123933
771 	  0.000123667
772 	  0.000124233
773 	  0.000124133
774 	  0.000123833
775 	  0.000123467
776 	  0.000124333
777 	  0.000124600
778 	  0.000124267
779 	  0.000124467
780 	  0.000124800
781 	  0.000124867
782 	  0.000125133
783 	  0.000124600
784 	  0.000124600
785 	  0.000124733
786 	  0.000124533
787 	  0.000124500
788 	  0.000125467
789 	  0.000124733
790 	  0.000125400
791 	  0.000124867
792 	  0.000125933
793 	  0.000128400
794 	  0.000130333
795 	  0.000130367
796 	  0.000130667
797 	  0.000131833
798 	  0.000131467
799 	  0.000130033
800 	  0.000132733
801 	  0.000132767
802 	  0.000132767
803 	  0.000134000
804 	  0.000134233
805 	  0.000134667
806 	  0.000137733
807 	  0.000139600
808 	  0.000140800
809 	  0.000143133
810 	  0.000142633
811 	  0.000142600
812 	  0.000142200
813 	  0.000142167
814 	  0.000143267
815 	  0.000142700
816 	  0.000143200
817 	  0.000143267
818 	  0.000144100
819 	  0.000143667
820 	  0.000143800
821 	  0.000143967
822 	  0.000143633
823 	  0.000143567
824 	  0.000144100
825 	  0.000144033
826 	  0.000143667
827 	  0.000143600
828 	  0.000144533
829 	  0.000144033
830 	  0.000144600
831 	  0.000143767
832 	  0.000144167
833 	  0.000144333
834 	  0.000144467
835 	  0.000144000
836 	  0.000144333
837 	  0.000144467
838 	  0.000144300
839 	  0.000144333
840 	  0.000144467
841 	  0.000144167
842 	  0.000144600
843 	  0.000144533
844 	  0.000144167
845 	  0.000144500
846 	  0.000144300
847 	  0.000144033
848 	  0.000144333
849 	  0.000144133
850 	  0.000144567
851 	  0.000144633
852 	  0.000145100
853 	  0.000144733
854 	  0.000144767
855 	  0.000144333
856 	  0.000144533
857 	  0.000144367
858 	  0.000144800
859 	  0.000144467
860 	  0.000144667
861 	  0.000145267
862 	  0.000144500
863 	  0.000144967
864 	  0.000145233
865 	  0.000144633
866 	  0.000144367
867 	  0.000144533
868 	  0.000144700
869 	  0.000143867
870 	  0.000144500
871 	  0.000144367
872 	  0.000144700
873 	  0.000157767
874 	  0.000144200
875 	  0.000144000
876 	  0.000144467
877 	  0.000144533
878 	  0.000144133
879 	  0.000144233
880 	  0.000144200
881 	  0.000144033
882 	  0.000143900
883 	  0.000144367
884 	  0.000144367
885 	  0.000144567
886 	  0.000144800
887 	  0.000144933
888 	  0.000144533
889 	  0.000144367
890 	  0.000144267
891 	  0.000144300
892 	  0.000144000
893 	  0.000144233
894 	  0.000144100
895 	  0.000143833
896 	  0.000144600
897 	  0.000144700
898 	  0.000144533
899 	  0.000144500
900 	  0.000144733
901 	  0.000144833
902 	  0.000143833
903 	  0.000144167
904 	  0.000144667
905 	  0.000144333
906 	  0.000144033
907 	  0.000144167
908 	  0.000144100
909 	  0.000144067
910 	  0.000144300
911 	  0.000144133
912 	  0.000144067
913 	  0.000144567
914 	  0.000157900
915 	  0.000144000
916 	  0.000144033
917 	  0.000144400
918 	  0.000144567
919 	  0.000144300
920 	  0.000144600
921 	  0.000144200
922 	  0.000144167
923 	  0.000143833
924 	  0.000144633
925 	  0.000144200
926 	  0.000144400
927 	  0.000144000
928 	  0.000144033
929 	  0.000144433
930 	  0.000144533
931 	  0.000144400
932 	  0.000144000
933 	  0.000144200
934 	  0.000143933
935 	  0.000144600
936 	  0.000144533
937 	  0.000144333
938 	  0.000144400
939 	  0.000144367
940 	  0.000144233
941 	  0.000144633
942 	  0.000144533
943 	  0.000144200
944 	  0.000144000
945 	  0.000143767
946 	  0.000144167
947 	  0.000144367
948 	  0.000144800
949 	  0.000144633
950 	  0.000144100
951 	  0.000144300
952 	  0.000143967
953 	  0.000143967
954 	  0.000144167
955 	  0.000144267
956 	  0.000144600
957 	  0.000144567
958 	  0.000144633
959 	  0.000144533
960 	  0.000144500
961 	  0.000144600
962 	  0.000144700
963 	  0.000144133
964 	  0.000143933
965 	  0.000144333
966 	  0.000144467
967 	  0.000144467
968 	  0.000144200
969 	  0.000144533
970 	  0.000144033
971 	  0.000144567
972 	  0.000144367
973 	  0.000144500
974 	  0.000144333
975 	  0.000144167
976 	  0.000144433
977 	  0.000144633
978 	  0.000144167
979 	  0.000145033
980 	  0.000144133
981 	  0.000144367
982 	  0.000144433
983 	  0.000144367
984 	  0.000144700
985 	  0.000144667
986 	  0.000144933
987 	  0.000144433
988 	  0.000144467
989 	  0.000144700
990 	  0.000144200
991 	  0.000145467
992 	  0.000144500
993 	  0.000144467
994 	  0.000144267
995 	  0.000144433
996 	  0.000144767
997 	  0.000144367
998 	  0.000144600
999 	  0.000144500
1000 	  0.000144200
1001 	  0.000144033
1002 	  0.000144400
1003 	  0.000144600
1004 	  0.000144467
1005 	  0.000144933
1006 	  0.000144467
1007 	  0.000144933
1008 	  0.000144967
1009 	  0.000144567
1010 	  0.000144767
1011 	  0.000144533
1012 	  0.000144433
1013 	  0.000144500
1014 	  0.000144467
1015 	  0.000144367
1016 	  0.000144700
1017 	  0.000144600
1018 	  0.000144167
1019 	  0.000144700
1020 	  0.000144567
1021 	  0.000144733
1022 	  0.000144367
1023 	  0.000144567
1024 	  0.000144400
1025 	  0.000145000
1026 	  0.000144400
1027 	  0.000144533
1028 	  0.000144500
1029 	  0.000144700
1030 	  0.000144567
1031 	  0.000144533
1032 	  0.000144700
1033 	  0.000144800
1034 	  0.000145000
1035 	  0.000144567
1036 	  0.000144500
1037 	  0.000144667
1038 	  0.000144700
1039 	  0.000144300
1040 	  0.000144600
1041 	  0.000144233
1042 	  0.000144800
1043 	  0.000144300
1044 	  0.000144367
1045 	  0.000144867
1046 	  0.000144667
1047 	  0.000144567
1048 	  0.000144500
1049 	  0.000144533
1050 	  0.000144700
1051 	  0.000144900
1052 	  0.000144500
1053 	  0.000145100
1054 	  0.000144667
1055 	  0.000144767
1056 	  0.000144600
1057 	  0.000145100
1058 	  0.000145067
1059 	  0.000144733
1060 	  0.000145133
1061 	  0.000144567
1062 	  0.000144900
1063 	  0.000145600
1064 	  0.000144500
1065 	  0.000144700
1066 	  0.000145200
1067 	  0.000144633
1068 	  0.000144533
1069 	  0.000144867
1070 	  0.000144767
1071 	  0.000145167
1072 	  0.000144767
1073 	  0.000145000
1074 	  0.000144567
1075 	  0.000145000
1076 	  0.000145200
1077 	  0.000210533
1078 	  0.000214900
1079 	  0.000214833
1080 	  0.000214867
1081 	  0.000214867
1082 	  0.000210867
1083 	  0.000214967
1084 	  0.000214767
1085 	  0.000214867
1086 	  0.000214967
1087 	  0.000214767
1088 	  0.000214867
1089 	  0.000214900
1090 	  0.000215100
1091 	  0.000214833
1092 	  0.000214900
1093 	  0.000215000
1094 	  0.000215000
1095 	  0.000214800
1096 	  0.000214767
1097 	  0.000214900
1098 	  0.000214933
1099 	  0.000215000
1100 	  0.000214900
1101 	  0.000214967
1102 	  0.000214867
1103 	  0.000214833
1104 	  0.000214867
1105 	  0.000215033
1106 	  0.000214200
1107 	  0.000214900
1108 	  0.000214900
1109 	  0.000214900
1110 	  0.000214933
1111 	  0.000214900
1112 	  0.000214967
1113 	  0.000214967
1114 	  0.000214933
1115 	  0.000214900
1116 	  0.000214867
1117 	  0.000214967
1118 	  0.000214900
1119 	  0.000214933
1120 	  0.000214933
1121 	  0.000214867
1122 	  0.000214900
1123 	  0.000214867
1124 	  0.000214800
1125 	  0.000214933
1126 	  0.000214933
1127 	  0.000214933
1128 	  0.000214933
1129 	  0.000214867
1130 	  0.000215000
1131 	  0.000214900
1132 	  0.000214800
1133 	  0.000214967
1134 	  0.000214933
1135 	  0.000214933
1136 	  0.000214833
1137 	  0.000214867
1138 	  0.000215000
1139 	  0.000214900
1140 	  0.000214933
1141 	  0.000214900
1142 	  0.000214900
1143 	  0.000214833
1144 	  0.000214967
1145 	  0.000214933
1146 	  0.000214933
1147 	  0.000214833
1148 	  0.000214967
1149 	  0.000214900
1150 	  0.000215000
1151 	  0.000214933
1152 	  0.000214900
1153 	  0.000214867
1154 	  0.000214967
1155 	  0.000214867
1156 	  0.000214800
1157 	  0.000214900
1158 	  0.000214933
1159 	  0.000214933
1160 	  0.000214867
1161 	  0.000214867
1162 	  0.000214933
1163 	  0.000214933
1164 	  0.000214933
1165 	  0.000214867
1166 	  0.000214900
1167 	  0.000214933
1168 	  0.000214967
1169 	  0.000214867
1170 	  0.000214800
1171 	  0.000214800
1172 	  0.000214900
1173 	  0.000214867
1174 	  0.000214900
1175 	  0.000214767
1176 	  0.000214900
1177 	  0.000214800
1178 	  0.000214900
1179 	  0.000214867
1180 	  0.000214833
1181 	  0.000214933
1182 	  0.000214867
1183 	  0.000214900
1184 	  0.000214900
1185 	  0.000214867
1186 	  0.000214833
1187 	  0.000214967
1188 	  0.000214933
1189 	  0.000214700
1190 	  0.000215000
1191 	  0.000214933
1192 	  0.000214867
1193 	  0.000214900
1194 	  0.000214900
1195 	  0.000214867
1196 	  0.000215533
1197 	  0.000214967
1198 	  0.000215000
1199 	  0.000218933
1200 	  0.000214933
1201 	  0.000215600
1202 	  0.000215033
1203 	  0.000218867
1204 	  0.000214867
1205 	  0.000219633
1206 	  0.000215000
1207 	  0.000248233
1208 	  0.000286600
1209 	  0.000286533
1210 	  0.000286633
1211 	  0.000286600
1212 	  0.000286667
1213 	  0.000286567
1214 	  0.000286500
1215 	  0.000286567
1216 	  0.000291300
1217 	  0.000286600
1218 	  0.000286600
1219 	  0.000286500
1220 	  0.000286567
1221 	  0.000286567
1222 	  0.000286633
1223 	  0.000286567
1224 	  0.000286500
1225 	  0.000286533
1226 	  0.000286567
1227 	  0.000286600
1228 	  0.000286567
1229 	  0.000286667
1230 	  0.000291433
1231 	  0.000286667
1232 	  0.000286567
1233 	  0.000286633
1234 	  0.000286567
1235 	  0.000286533
1236 	  0.000286600
1237 	  0.000286633
1238 	  0.000286633
1239 	  0.000286667
1240 	  0.000286633
1241 	  0.000286667
1242 	  0.000286533
1243 	  0.000286567
1244 	  0.000286600
1245 	  0.000286667
1246 	  0.000286567
1247 	  0.000286533
1248 	  0.000286600
1249 	  0.000286633
1250 	  0.000286600
1251 	  0.000286600
1252 	  0.000286667
1253 	  0.000286633
1254 	  0.000286600
1255 	  0.000286533
1256 	  0.000286633
1257 	  0.000286567
1258 	  0.000286600
1259 	  0.000286567
1260 	  0.000286667
1261 	  0.000286600
1262 	  0.000286633
1263 	  0.000291400
1264 	  0.000286633
1265 	  0.000286533
1266 	  0.000286600
1267 	  0.000286600
1268 	  0.000286533
1269 	  0.000291433
1270 	  0.000286567
1271 	  0.000286567
1272 	  0.000286667
1273 	  0.000286667
1274 	  0.000286533
1275 	  0.000286567
1276 	  0.000286567
1277 	  0.000286600
1278 	  0.000286533
1279 	  0.000286533
1280 	  0.000286633
1281 	  0.000286667
1282 	  0.000295733
1283 	  0.000291300
1284 	  0.000286600
1285 	  0.000291367
1286 	  0.000291433
1287 	  0.000286533
1288 	  0.000286600
1289 	  0.000286600
1290 	  0.000286633
1291 	  0.000291400
1292 	  0.000286567
1293 	  0.000291367
1294 	  0.000291300
1295 	  0.000286533
1296 	  0.000296000
1297 	  0.000291533
1298 	  0.000296167
1299 	  0.000286667
1300 	  0.000286633
1301 	  0.000296100
1302 	  0.000296133
1303 	  0.000286467
1304 	  0.000296167
1305 	  0.000296133
1306 	  0.000286567
1307 	  0.000296067
1308 	  0.000305800
1309 	  0.000291400
1310 	  0.000296167
1311 	  0.000296100
1312 	  0.000300833
1313 	  0.000310500
1314 	  0.000329600
1315 	  0.000305500
1316 	  0.000305767
1317 	  0.000320067
1318 	  0.000334367
1319 	  0.000348433
1320 	  0.000348967
1321 	  0.000391533
1322 	  0.000391867
1323 	  0.000396300
1324 	  0.000406000
1325 	  0.000406133
1326 	  0.000410833
1327 	  0.000406033
1328 	  0.000406100
1329 	  0.000411000
1330 	  0.000424933
1331 	  0.000420367
1332 	  0.000420367
1333 	  0.000429967
1334 	  0.000429900
1335 	  0.000429967
1336 	  0.000430033
1337 	  0.000429933
1338 	  0.000429967
1339 	  0.000429900
1340 	  0.000429933
1341 	  0.000429967
1342 	  0.000429833
1343 	  0.000430100
1344 	  0.000439433
1345 	  0.000429867
1346 	  0.000429867
1347 	  0.000429933
1348 	  0.000429933
1349 	  0.000429933
1350 	  0.000429967
1351 	  0.000355567
